Time (EDT),AURSCO - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS
 2 Jan '19 22:50:00,0,0,0,0,0,0,0,355.8133333,0,0,0,50201.52,2237965.92,0,0,0,132544.56,2268628.347,0,1439.493333
 2 Jan '19 22:55:00,0,0,0,0,0,0,0,356.4,0,0,0,62537.86667,2300774.533,0,0,0,91766.08,2180597.173,0,1135.226667
 2 Jan '19 23:00:00,0,0,0,0,0,0,0,3821.813333,0,0,0,55183.09333,2111083.92,0,0,0,134669.6267,2051802.133,0,2063.52
 2 Jan '19 23:05:00,0,0,0,0,0,0,0,1423.253333,0,0,0,176998.8533,2145714.747,0,0,0,62966.93333,1903939.947,0,1306.426667
 2 Jan '19 23:10:00,0,0,0,0,0,0,0,3199.52,0,0,0,102699.92,2118542.613,0,0,0,4800.426667,1964692.64,0,810
 2 Jan '19 23:15:00,0,0,0,0,0,0,0,3473.12,0,0,3683.253333,22241.01333,2098440.56,0,0,0,84201.38667,1781428,0,914.0266667
 2 Jan '19 23:20:00,0,0,0,0,0,0,0,214.3466667,0,0,0,29112.48,1810828.133,0,0,0,4966.773333,1934213.307,0,899.5466667
 2 Jan '19 23:25:00,0,0,0,0,0,0,0,0,0,0,0,9525.466667,2039109.653,0,0,0,181223.12,1745447.467,0,870.32
 2 Jan '19 23:30:00,0,0,0,0,0,0,0,0,0,0,0,110348.9067,1937242.72,0,0,0,148558.3733,1768590.747,0,1481.973333
 2 Jan '19 23:35:00,0,0,0,0,0,0,0,0,0,0,0,45585.62667,1700910.507,0,0,0,49844.98667,1563565.12,0,917.8933333
 2 Jan '19 23:40:00,0,0,0,0,0,0,0,359.9733333,0,0,0,4598.24,1860607.413,0,0,0,39287.41333,1435411.84,0,1136.746667
 2 Jan '19 23:45:00,0,0,0,0,0,0,0,548.32,0,0,0,33325.68,1837711.147,0,0,0,63830.8,1505839.787,0,1565.066667
 2 Jan '19 23:50:00,0,0,0,0,0,0,0,156.3466667,0,0,0,62226.21333,1863142.853,0,0,0,2301.066667,1448677.307,0,1159.306667
 2 Jan '19 23:55:00,0,0,0,0,0,0,0,796.7733333,0,0,0,62223.73333,1805038.56,0,0,0,66694.98667,1612098.32,0,1574.346667
 3 Jan '19 00:00:00,0,0,0,0,0,0,0,356.6933333,0,0,0,81849.30667,1757637.867,0,0,0,7604.346667,1677120.16,0,506.72
 3 Jan '19 00:05:00,0,0,0,0,0,0,0,763.04,0,0,0,31799.65333,1728071.413,0,0,0,148048.5067,1666929.413,0,1092.666667
 3 Jan '19 00:10:00,0,0,0,0,0,0,0,244.8,0,0,0,41630.45333,1545764.96,0,0,0,65436.29333,1619313.627,0,740.88
 3 Jan '19 00:15:00,0,0,0,0,0,0,0,1079.44,0,0,0,36242.88,1481820.773,0,0,0,3355.093333,1740635.547,0,725.1466667
 3 Jan '19 00:20:00,0,0,0,0,0,0,0,5082.613333,0,0,0,59183.76,1427234.16,0,0,11650.90667,33588.66667,1690699.04,0,839.12
 3 Jan '19 00:25:00,0,0,0,0,0,0,0,2418.08,0,0,0,13403.01333,1305170.32,0,0,0,79404.24,1552068.32,0,896.8
 3 Jan '19 00:30:00,0,0,0,0,0,0,435.3333333,7971.573333,0,0,0,27975.12,1252419.547,0,0,0,7414.933333,1310361.333,0,570.4
 3 Jan '19 00:35:00,0,0,0,0,0,0,184.64,2959.04,0,0,573.1466667,55646.18667,1301736.64,0,0,1034.506667,36668.29333,1279224.64,0,1539.546667
 3 Jan '19 00:40:00,0,0,0,0,0,0,0,1723.413333,0,0,116.4,3921.973333,1438151.92,0,0,116.4,57651.6,1401255.6,0,1086.506667
 3 Jan '19 00:45:00,0,0,0,0,0,61.41333333,4856.24,3032.16,0,0,118.5333333,27225.04,1300108.427,0,0,238.1333333,52152.61333,1037443.653,0,899.8133333
 3 Jan '19 00:50:00,0,0,0,0,0,1328.56,20463.33333,12842.42667,0,0,0,51782.82667,1445627.227,0,0,0,50851.09333,947824.4,0,827.68
 3 Jan '19 00:55:00,0,0,0,0,0,4440.8,7199.306667,13577.44,0,0,0,18276.8,1557201.467,0,0,558.5066667,54866.32,995070.7467,0,622.96
 3 Jan '19 01:00:00,0,0,0,0,0,77.94666667,6392,24865.44,0,0,0,5251.093333,1426116.053,0,0,0,19993.01333,975453.6533,0,997.9466667
 3 Jan '19 01:05:00,0,0,0,0,0,14.08,25988.16,25120.21333,0,0,167.8666667,927.6,1474877.013,0,0,27.68,40560.64,967888.88,0,985.2266667
 3 Jan '19 01:10:00,0,0,0,0,0,1726.106667,134482.7733,16849.14667,0,0,0,1987.493333,1239472.08,0,0,0,10605.89333,953582.4533,0,1030.346667
 3 Jan '19 01:15:00,0,0,0,0,0,0,111674.7467,39010.08,0,61.68,0,23100.4,1027187.547,0,0,0,33281.6,914373.3067,0,682.9866667
 3 Jan '19 01:20:00,0,0,0,0,0,0,10793.46667,37697.54667,0,63.70666667,0,507.76,926301.3067,0,0,0,1199.866667,930855.2533,0,677.2
 3 Jan '19 01:25:00,0,0,0,0,0,0,14916.45333,26694.50667,0,56.82666667,0,33396.32,926845.7067,0,0,58.96,6397.306667,796840.1867,0,814.0533333
 3 Jan '19 01:30:00,0,0,0,0,0,12043.94667,11413.17333,43215.30667,0,0,0,967.9466667,972408.9867,0,0,0,36.26666667,736246.3467,0,795.8933333
 3 Jan '19 01:35:00,0,0,0,0,0,0,243335.8133,19999.22667,0,0,0,1218.293333,896046.6133,0,0,0,654.48,642133.76,0,1380.506667
 3 Jan '19 01:40:00,0,0,0,0,0,0,32253.62667,24238.96,0,0,0,1884.16,769585.7333,0,0,0,45963.04,600431.0667,0,1151.066667
 3 Jan '19 01:45:00,0,0,0,0,0,0,66110,23479.04,0,0,0,802.8533333,747045.2533,0,0,0,7591.12,553946.2667,0,671.5733333
 3 Jan '19 01:50:00,0,0,0,0,0,0,90639.17333,97801.30667,0,0,0,3883.28,847046.64,0,0,0,28349.36,461676.1067,0,1033.653333
 3 Jan '19 01:55:00,0,0,0,0,0,0,11320.26667,70449.04,0,0,0,5750.026667,716878.3733,0,0,57.89333333,220.9333333,413308,0,902.0533333
 3 Jan '19 02:00:00,0,0,0,0,0,27.76,19345.89333,81240.74667,0,0,116.4,592.0533333,609170.8533,0,0,0,16952.50667,450326,0,834.0266667
 3 Jan '19 02:05:00,0,0,0,0,0,193.4133333,58924.21333,112574.1867,0,0,0,12549.73333,635634.2933,0,0,0,33468.32,419384.5067,0,1210.853333
 3 Jan '19 02:10:00,0,0,0,0,0,75.17333333,4563.68,105684.6667,0,0,0,22351.09333,574208.4,0,0,0,22037.57333,484334.0267,0,1592.346667
 3 Jan '19 02:15:00,0,0,0,0,0,56.82666667,33012.58667,65522.98667,0,0,0,61830.18667,544288.4267,0,0,0,1394.613333,533911.7333,0,799.84
 3 Jan '19 02:20:00,0,0,0,0,0,4.506666667,30960.77333,45435.14667,0,56.82666667,0,12319.70667,586859.3867,0,0,0,1146.96,558441.6533,0,1374.293333
 3 Jan '19 02:25:00,0,0,0,0,0,0,72554.61333,39986.85333,0,0,4.506666667,4589.973333,555013.7867,0,0,0,402.64,577656.8267,0,457.36
 3 Jan '19 02:30:00,0,0,0,0,0,0,82545.17333,33284.66667,0,0,0,1455.706667,482304.5867,0,0,0,3069.253333,484342.48,0,1002.133333
 3 Jan '19 02:35:00,0,0,0,0,0,0,49434.48,88212.24,0,0,0,22933.04,469930.7467,0,0,37.01333333,672.6933333,416204.0533,0,1516.88
 3 Jan '19 02:40:00,0,0,0,0,0,104.24,2529.2,104038.8267,0,0,203.04,1650.613333,495323.0133,0,0,9.333333333,162.08,343898.4,0,890.5066667
 3 Jan '19 02:45:00,0,0,0,0,0,0,4619.093333,45340.29333,0,0,0,0,405750.4533,0,0,4.506666667,811.92,308846.4267,0,600.7733333
 3 Jan '19 02:50:00,0,0,0,0,0,162.1333333,4688,46398.69333,0,0,4.506666667,1330.24,281463.6,0,0,0,999.6,333932.16,0,520.4533333
 3 Jan '19 02:55:00,0,0,0,0,0,0,21146.90667,50813.17333,0,0,0,828.3466667,237881.1733,0,0,0,944.9066667,384501.2533,0,749.7333333
 3 Jan '19 03:00:00,0,0,0,0,0,0,1924.693333,71032.32,0,0,0,733.36,231250.1867,0,0,4.506666667,2076.426667,387895.0133,0,663.04
 3 Jan '19 03:05:00,0,0,0,0,0,0,2933.76,44113.70667,0,0,4.506666667,20789.14667,277028.4,0,0,0,776.24,294303.3867,0,625.0933333
 3 Jan '19 03:10:00,0,0,0,0,0,0,2684.373333,28693.97333,0,0,4.506666667,48311.38667,279444.1333,0,0,0,409.4933333,337014.6933,0,1034.186667
 3 Jan '19 03:15:00,0,0,0,0,0,0,8179.653333,18287.73333,0,0,0,17229.46667,221009.9467,0,0,0,1181.28,344774.6133,0,710.6133333
 3 Jan '19 03:20:00,0,0,0,0,0,0,742.88,25532.69333,0,0,0,546.5066667,304419.68,0,0,4.506666667,1687.813333,350506.5867,0,1021.386667
 3 Jan '19 03:25:00,0,0,0,0,0,0,55610,20876.72,0,0,4.506666667,19226.74667,250736.6133,0,0,0,409.44,340083.68,0,571.68
 3 Jan '19 03:30:00,0,0,0,0,0,0,7167.866667,13936.56,0,0,0,13375.44,200118.0267,0,0,0,405.7333333,353597.44,0,287.3333333
 3 Jan '19 03:35:00,0,0,0,0,0,0,22306.93333,61764.34667,0,0,4.506666667,20897.46667,226718.0267,0,0,0,589.2533333,356061.44,0,812.7466667
 3 Jan '19 03:40:00,0,0,0,0,0,4.586666667,1980.4,38969.44,0,0,4.506666667,362.32,269963.04,0,0,0,2013.626667,389926.4267,0,578.3466667
 3 Jan '19 03:45:00,0,0,0,0,0,61.41333333,3013.173333,24379.38667,0,0,0,555.44,265554.3733,0,0,4.506666667,886.08,403337.5733,0,509.3066667
 3 Jan '19 03:50:00,0,0,0,0,0,0,1116.373333,49435.17333,0,0,0,38812.90667,288520.5067,0,0,0,787.3333333,413432.5067,0,457.8133333
 3 Jan '19 03:55:00,0,0,0,0,0,0,2460.026667,52040.45333,0,0,0,187.8933333,279590.1067,0,0,4.506666667,954.1866667,376606.4267,0,371.9733333
 3 Jan '19 04:00:00,0,0,0,0,0,0,80483.92,33203.33333,0,0,4.506666667,1277.813333,281943.4667,0,0,0,840.72,323659.8133,0,766.1066667
 3 Jan '19 04:05:00,0,0,0,0,0,0,63347.78667,41358.29333,0,0,0,1213.146667,200718.2933,0,0,4.506666667,589.4133333,307548.7467,0,567.2
 3 Jan '19 04:10:00,0,0,0,0,0,0,18557.30667,70336.53333,0,0,0,0,234352.0533,0,0,0,1310.56,273751.0133,0,287.3333333
 3 Jan '19 04:15:00,0,0,0,0,0,0,10209.14667,50191.81333,0,0,4.506666667,413.92,146151.9467,0,0,0,221.04,275056.64,0,628.2933333
 3 Jan '19 04:20:00,0,0,0,0,0,,,,,,0,1212.186667,151473.5467,0,0,4.506666667,777.84,274928.72,0,458.4266667
 3 Jan '19 04:25:00,0,0,0,0,0,,,,,,0,23204.32,171009.92,0,0,0,42344.82667,318624.7467,0,929.6533333
 3 Jan '19 04:30:00,0,0,0,0,0,,,,,,0,6081.28,176253.2,0,0,4.506666667,30029.41333,234581.0933,0,456.1866667
 3 Jan '19 04:35:00,0,0,0,0,0,,,,,,4.506666667,2695.68,183928.0267,0,0,0,1268.186667,246607.92,0,754.7733333
 3 Jan '19 04:40:00,0,0,0,0,0,,,,,,4.506666667,1472.026667,204631.7333,0,0,0,15535.84,232795.6533,0,1136.053333
 3 Jan '19 04:45:00,0,0,0,0,0,,,,,,12.16,1592.24,152067.9467,0,0,106.3733333,16708,237930.8,0,605.9733333
 3 Jan '19 04:50:00,0,0,0,0,0,4.506666667,2103.146667,30868.26667,0,46.8,163.3333333,38618.82667,120305.9733,0,0,10.02666667,2930.826667,262486.0267,0,503.0933333
 3 Jan '19 04:55:00,0,0,0,0,0,4.506666667,1508.48,47456.02667,0,267.2,54.18666667,10955.38667,207342.2933,0,0,118.5333333,2370.24,258600.16,0,938.5333333
 3 Jan '19 05:00:00,0,0,0,0,0,9.093333333,436.8,6633.653333,0,113.6533333,0,33936.69333,306697.9467,0,0,58.96,1375.413333,242333.9733,0,612.16
 3 Jan '19 05:05:00,0,0,0,0,0,125.5733333,0,1654.826667,0,56.82666667,0,987.2,229238.6667,0,0,58.96,3083.28,360132.3733,0,698.3466667
 3 Jan '19 05:10:00,0,0,0,0,0,2.293333333,438.88,2798.64,0,56.82666667,459.2533333,1290.426667,153058.24,0,0,0,1722.613333,348356.5333,0,953.8933333
 3 Jan '19 05:15:00,0,0,0,0,0,56.82666667,618.1866667,1944.026667,0,56.82666667,380.5866667,1266.133333,197217.9467,0,0,0,20783.01333,292825.44,0,402.0533333
 3 Jan '19 05:20:00,0,0,0,0,0,27.68,0,31029.97333,0,0,0,1152.533333,190185.5467,0,0,237.2533333,166456.8533,330529.8667,0,342.0266667
 3 Jan '19 05:25:00,0,0,0,0,0,108.6666667,623.2533333,30281.28,0,56.82666667,0,18221.44,183715.5733,0,0,310.4,10178.45333,286250.7467,0,399.92
 3 Jan '19 05:30:00,0,0,0,0,0,0,0,0,0,0,4.506666667,5375.813333,106598.24,0,0,0,32933.30667,296916.96,0,570.4
 3 Jan '19 05:35:00,0,0,0,0,0,0,0,16524.05333,0,0,0,1176.186667,93599.54667,0,0,0,99966.24,245062.4,0,631.7066667
 3 Jan '19 05:40:00,0,0,0,0,0,0,0,0,0,0,4.506666667,7950.693333,117828.0533,0,0,0,17223.49333,235309.84,0,522.4266667
 3 Jan '19 05:45:00,0,0,0,0,0,0,0,0,0,0,4.506666667,20225.6,159343.3067,0,0,0,1429.973333,238784,0,621.04
 3 Jan '19 05:50:00,0,0,0,0,0,0,0,0,0,0,0,853.7866667,98136.64,0,0,0,412.08,181773.2267,0,516.7733333
 3 Jan '19 05:55:00,0,0,0,0,0,0,0,0,0,0,4.506666667,478.7733333,189384.5333,0,0,0,24548,173679.9467,0,343.0933333
 3 Jan '19 06:00:00,0,0,0,0,0,0,0,0,0,0,0,10540.21333,262914.16,0,0,4.506666667,25813.62667,169263.04,0,395.6533333
 3 Jan '19 06:05:00,0,0,0,0,0,0,0,0,0,0,0,759.7866667,284747.3867,0,0,4.506666667,21436.13333,252686.4267,0,630.64
 3 Jan '19 06:10:00,0,0,0,0,0,0,185.04,648.9066667,0,0,0,24505.76,374175.3067,0,0,0,1111.066667,260628.32,0,780.6133333
 3 Jan '19 06:15:00,0,0,0,0,0,0,0,0,0,56.82666667,0,10849.6,360657.3067,0,0,4.506666667,35882.66667,310377.36,0,406.9333333
 3 Jan '19 06:20:00,0,0,0,0,0,0,0,0,0,0,4.506666667,3947.946667,352227.6533,0,0,0,552.48,275728.7733,0,340.96
 3 Jan '19 06:25:00,0,0,0,0,0,0,0,0,0,0,0,2315.28,336698.0267,0,0,4.506666667,1020.56,257699.2533,0,467.84
 3 Jan '19 06:30:00,0,0,0,0,0,0,0,79.57333333,0,0,0,1460.906667,387934.9067,0,0,0,7037.253333,289932.1067,0,442.4533333
 3 Jan '19 06:35:00,0,0,0,0,0,0,0,3671.52,0,0,4.506666667,6910.346667,313726.2133,0,0,4.506666667,2595.973333,314167.12,0,601.0933333
 3 Jan '19 06:40:00,0,0,0,0,0,0,183.2533333,5786.64,0,4.586666667,0,142498.6133,322651.4667,0,0,4.506666667,2595.973333,314167.12,0,601.0933333
 3 Jan '19 06:45:00,0,0,0,0,0,0,0,36040.64,0,60.34666667,0,38722.21333,371634.1867,0,0,0,556.5866667,328999.0667,0,421.7866667
 3 Jan '19 06:50:00,0,0,0,0,0,0,0,37151.57333,0,0,4.506666667,90704,283114.16,0,0,0,1953.866667,364026.4,0,463.7066667
 3 Jan '19 06:55:00,0,0,0,0,0,0,0,38083.68,0,0,0,72306.64,292488.0533,0,0,4.506666667,50184.53333,498425.8933,0,812.2133333
 3 Jan '19 07:00:00,0,0,0,0,0,0,0,30869.46667,0,0,3421.28,12096,387017.84,0,0,0,81034.45333,564067.8133,0,510.3733333
 3 Jan '19 07:05:00,0,0,0,0,0,0,0,258.56,0,0,0,2416.693333,403173.4667,0,0,0,26232.37333,692443.4667,0,588.5333333
 3 Jan '19 07:10:00,0,0,0,0,0,0,0,2681.093333,0,0,4.506666667,6191.706667,427088.56,0,0,4.506666667,1260.906667,638006.6667,0,421.8133333
 3 Jan '19 07:15:00,0,0,0,0,0,0,0,2681.093333,0,0,0,1348.346667,577940.1333,0,0,4.506666667,1260.906667,638006.6667,0,421.8133333
 3 Jan '19 07:20:00,0,0,0,0,0,0,0,0,0,0,0,18809.94667,778309.3867,0,0,4.506666667,36877.25333,637099.4133,0,497.44
 3 Jan '19 07:25:00,0,0,0,0,0,0,0,3417.893333,0,0,0,45022.34667,764610.9067,0,0,0,10549.04,742990.16,0,742.16
 3 Jan '19 07:30:00,0,0,0,0,0,0,0,2063.733333,0,0,4.506666667,11168.16,743059.84,0,0,0,31797.89333,732887.2267,0,697.0666667
 3 Jan '19 07:35:00,0,0,0,0,0,0,0,4266.266667,0,0,4.506666667,12329.57333,862670.0267,0,0,0,2018.96,726526.1333,0,567.2
 3 Jan '19 07:40:00,0,0,0,0,0,0,0,0,0,0,0,18648.53333,696886.3733,0,0,0,12908.8,934401.1467,0,1033.04
 3 Jan '19 07:45:00,0,0,0,0,0,0,186.4266667,302.7733333,0,4.586666667,0,45256.37333,826646.4,0,0,4.506666667,98986.72,896396.64,0,685.12
 3 Jan '19 07:50:00,0,0,0,0,0,0,186.4266667,302.7733333,0,4.586666667,0,45256.37333,826646.4,0,0,4.506666667,33683.22667,905829.8667,0,671.8933333
 3 Jan '19 07:55:00,0,0,0,0,0,0,0,0,0,60.34666667,0,5018.533333,937428.7467,0,0,4.506666667,98841.25333,914825.28,0,696.3466667
 3 Jan '19 08:00:00,0,0,0,0,0,0,0,258.0533333,0,0,0,26346.05333,981689.76,0,0,0,22622.58667,1005202.827,0,919.6
 3 Jan '19 08:05:00,0,0,0,0,0,0,184.3733333,0,0,0,0,6126,910592.56,0,0,4.506666667,35057.41333,1311443.973,0,696.24
 3 Jan '19 08:10:00,0,0,0,0,0,0,0,0,0,0,0,23894.88,1025100.533,0,0,0,53157.94667,1426144.48,0,809.04
 3 Jan '19 08:15:00,0,0,0,0,0,0,0,0,0,0,0,23894.88,1025100.533,0,0,0,73704.90667,1502277.76,0,1011.786667
 3 Jan '19 08:20:00,0,0,0,0,0,0,0,539.12,0,0,4.506666667,160353.7333,1109650.453,0,0,0,66257.46667,1473076.667,0,1365.973333
 3 Jan '19 08:25:00,0,0,0,0,0,0,0,3168.24,0,0,4.506666667,38024.4,1049597.813,0,0,0,154933.2533,1415905.627,0,734.5066667
 3 Jan '19 08:30:00,0,0,0,0,0,0,0,1033.146667,0,0,4.506666667,10247.49333,1304723.093,0,0,0,58920.98667,1639361.387,0,689.9466667
 3 Jan '19 08:35:00,0,0,0,0,0,0,0,821.04,0,0,0,55656.58667,1076493.867,0,0,0,210936.9067,1746307.893,0,570.4
 3 Jan '19 08:40:00,0,0,0,0,0,0,0,1336.506667,0,0,4.506666667,19793.68,1214195.333,0,0,1689.92,15428.24,1742421.947,0,581.7066667
 3 Jan '19 08:45:00,0,0,0,0,0,0,0,602,0,0,4.506666667,95133.2,1348928.187,0,0,0,3090.693333,1722820.987,0,856.6666667
 3 Jan '19 08:50:00,0,0,0,0,0,0,0,1338.266667,0,0,4.506666667,54243.68,1570470.56,0,0,0,21932.72,1806790.747,0,1150.48
 3 Jan '19 08:55:00,0,0,0,0,0,0,0,3242.186667,0,0,0,49949.14667,1496649.547,0,0,0,65771.25333,1585168.16,0,988.5066667
 3 Jan '19 09:00:00,0,0,0,0,0,0,0,2910.293333,0,0,0,26303.30667,1528614.267,0,0,4.506666667,71189.70667,1723458.587,0,508.24
 3 Jan '19 09:05:00,0,0,0,0,0,0,0,515.6533333,0,0,58.96,54708.4,1711237.84,0,0,0,46370.37333,1921335.44,0,787.68
 3 Jan '19 09:10:00,0,0,0,0,0,0,0,492.6666667,0,0,58.96,54708.4,1711237.84,0,0,0,46370.37333,1921335.44,0,787.68
 3 Jan '19 09:15:00,0,0,0,0,0,0,0,553.0666667,0,0,9.333333333,30411.86667,1786676,0,0,4.506666667,85665.6,1742832.373,0,695.36
 3 Jan '19 09:20:00,0,0,0,0,0,0,0,553.0666667,0,0,9.333333333,30411.86667,1786676,0,0,4.506666667,32465.81333,2034373.227,0,1291.44
 3 Jan '19 09:25:00,0,0,0,0,0,0,0,0,0,0,9.013333333,72081.22667,1577277.627,0,0,0,82400.77333,1868384.107,0,1129.013333
 3 Jan '19 09:30:00,0,0,0,0,0,0,0,20984.32,0,0,4.506666667,80717.49333,1699034.533,0,0,0,33926.42667,1822352.4,0,1194.453333
 3 Jan '19 09:35:00,0,0,0,0,0,0,0,20984.32,0,0,0,22027.09333,1969037.413,0,0,4.506666667,69931.22667,2054985.653,0,982.8
 3 Jan '19 09:40:00,0,0,0,0,0,0,0,29101.62667,0,0,4.506666667,36344.98667,2064210.64,0,0,63.46666667,67950.10667,2188125.2,0,798.7733333
 3 Jan '19 09:45:00,0,0,0,0,0,0,0,4628.373333,0,0,0,187982.48,2309634.347,0,0,13.84,100769.3333,2097049.2,0,1419.68
 3 Jan '19 09:50:00,0,0,0,0,0,0,0,4628.373333,0,0,0,187982.48,2309634.347,0,0,0,60448.08,2048824.667,0,327.7333333
 3 Jan '19 09:55:00,0,0,0,0,0,0,0,6336.373333,0,0,4.506666667,156106.88,2084725.413,0,0,4.506666667,77868.66667,1981272.453,0,1753.253333
 3 Jan '19 10:00:00,0,0,0,0,0,0,0,1015.386667,0,0,0,106618.72,2421379.04,0,0,4.506666667,21140.85333,2178979.173,0,881.28
 3 Jan '19 10:05:00,0,0,0,0,0,0,0,2549.813333,0,0,0,186334.56,2578690.213,0,0,0,70624.88,2269292.587,0,962.8533333
 3 Jan '19 10:10:00,0,0,0,0,0,0,0,10021.57333,0,0,70.29333333,12144.56,2654108.88,0,0,0,70624.88,2269292.587,0,962.8533333
 3 Jan '19 10:15:00,0,0,0,0,0,0,0,3890.24,0,0,4.506666667,91547.36,2840701.76,0,0,0,30089.49333,2451756.933,0,726.5866667
 3 Jan '19 10:20:00,0,0,0,0,0,0,0,3205.946667,0,0,62.4,13027.09333,2190436.32,0,0,0,86403.70667,2283781.28,0,808.8
 3 Jan '19 10:25:00,0,0,0,0,0,0,0,2578.933333,0,0,0,128171.2533,2447501.84,0,0,0,53042.77333,2334771.787,0,1437.04
 3 Jan '19 10:30:00,0,0,0,0,0,0,0,1357.36,0,0,0,172383.1467,2375806.373,0,0,4.506666667,265574.3733,2371145.6,0,1499.28
 3 Jan '19 10:35:00,0,0,0,0,0,0,0,25046.82667,0,0,4.506666667,91335.6,2541791.093,0,0,0,74675.46667,2516091.627,0,986.6133333
 3 Jan '19 10:40:00,0,0,0,0,0,0,0,38513.04,0,0,4.506666667,68284.96,2727281.92,0,0,0,187832.6133,2732234.533,0,579.8666667
 3 Jan '19 10:45:00,0,0,0,0,0,0,0,39959.30667,0,0,0,109918.4267,3162133.84,0,0,0,191451.44,3108802.507,0,1269.92
 3 Jan '19 10:50:00,0,0,0,0,0,0,0,61679.30667,0,0,4.506666667,164561.0667,3263743.227,0,0,0,80905.36,2926116.667,0,444.5866667
 3 Jan '19 10:55:00,0,0,0,0,0,0,416.32,33415.12,0,0,0,105752.4,3197296.96,0,0,4.506666667,130274.0533,3012557.973,0,1532.266667
 3 Jan '19 11:00:00,0,0,0,0,0,0,0,42935.97333,0,0,0,131678.72,3082619.84,0,0,4.506666667,211466.7467,3082419.813,0,849.0933333
 3 Jan '19 11:05:00,0,0,0,0,0,0,0,41111.46667,0,0,0,127127.04,3023279.467,0,0,0,241654.2133,3014107.627,0,1000.16
 3 Jan '19 11:10:00,0,0,0,0,0,0,0,34732.16,0,0,0,124227.3333,3021120.907,0,0,4.506666667,46665.84,2982829.227,0,1197.893333
 3 Jan '19 11:15:00,0,0,0,0,0,0,0,35324.29333,0,0,4.506666667,103377.0933,3173240.427,0,0,0,115223.12,3213844.187,0,902.8266667
 3 Jan '19 11:20:00,0,0,0,0,0,0,0,30351.62667,0,0,0,61211.38667,3607983.733,0,0,0,145708.0267,4031907.68,0,1076.213333
 3 Jan '19 11:25:00,0,0,0,0,0,0,186.4266667,12225.62667,0,56.82666667,4.506666667,148460.3467,3099946.32,0,0,0,142970.6667,3540602.133,0,1778.293333
 3 Jan '19 11:30:00,0,0,0,0,0,0,0,4803.173333,0,6.88,0,142865.2533,2901985.787,0,0,4.506666667,277901.1733,3277959.147,0,1033.333333
 3 Jan '19 11:35:00,0,0,0,0,0,0,0,547.36,0,58.05333333,0,108282.16,3085338.747,0,0,4.506666667,140621.28,3495517.6,0,738.3733333
 3 Jan '19 11:40:00,0,0,0,0,0,0,0,91.89333333,0,0,0,131335.92,3069091.52,0,0,0,106131.6533,3309740.827,0,843.44
 3 Jan '19 11:45:00,0,0,0,0,0,0,0,427.1466667,0,0,0,156446.4267,3785276.48,0,0,4.506666667,197236.7467,3077781.067,0,1595.333333
 3 Jan '19 11:50:00,0,0,0,0,0,0,11290.8,1226.24,0,0,597.1733333,144803.3867,3986007.307,0,0,636.2666667,119985.4133,3703282,0,979.2266667
 3 Jan '19 11:55:00,0,0,0,0,0,0,277.36,1334.906667,0,113.6533333,4.506666667,110121.8933,4112942.187,0,0,0,44811.62667,3469030.213,0,1729.813333
 3 Jan '19 12:00:00,0,0,0,0,0,0,0,1830.826667,0,0,192.0266667,219077.2533,3674388,0,0,820.4,104842.96,3542389.467,0,738.2933333
 3 Jan '19 12:05:00,0,0,0,0,0,0,0,2269.28,0,0,4.506666667,278011.3867,3634587.92,0,0,118.5333333,124795.2267,4026631.547,0,1134.986667
